condition_str,subj_id,num,type,error,correctmove,latency,omit,oreas,timesincelast,direction,destination,last_distractor_offset,time_since_last_distractor
AD,CD2,134.0,0.0,1.0,0.0,365.0,0.0,0.0,725.0,170.0,1728.0,0.0,0.0
AD,CD2,135.0,0.0,0.0,1.0,896.0,1.0,15.0,595.0,-312.0,1416.0,0.0,0.0
AD,CD2,136.0,1.0,0.0,1.0,440.0,0.0,0.0,426.0,335.0,1402.0,-349.0,426.0
AD,CD2,137.0,0.0,0.0,1.0,384.0,1.0,19.0,29.0,-839.0,577.0,0.0,0.0
AD,CD2,138.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,1050.0,1627.0,0.0,0.0
AD,CD2,139.0,1.0,0.0,1.0,670.0,0.0,0.0,619.0,254.0,1656.0,-225.0,619.0
AD,CD2,140.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-383.0,1244.0,0.0,0.0
AD,CD2,141.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,343.0,1587.0,0.0,0.0
AD,CD2,142.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-210.0,1446.0,0.0,0.0
AD,CD2,143.0,0.0,0.0,1.0,20.0,0.0,0.0,419.0,-993.0,594.0,0.0,0.0
AD,CD2,144.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-310.0,1136.0,0.0,0.0
AD,CD2,145.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,900.0,1494.0,0.0,0.0
AD,CD2,146.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-11.0,1125.0,0.0,0.0
AD,CD2,147.0,0.0,0.0,1.0,290.0,0.0,0.0,116.0,-1229.0,265.0,0.0,0.0
AD,CD2,148.0,0.0,0.0,1.0,2221.0,1.0,15.0,994.0,431.0,696.0,0.0,0.0
AD,CD2,149.0,0.0,0.0,1.0,1214.0,0.0,0.0,951.0,498.0,1194.0,0.0,0.0
AD,CD2,150.0,1.0,0.0,1.0,400.0,0.0,0.0,814.0,-309.0,816.0,-69.0,814.0
AD,CD2,151.0,0.0,0.0,1.0,51.0,0.0,0.0,875.0,-566.0,628.0,0.0,0.0
AD,CD2,152.0,1.0,0.0,1.0,469.0,0.0,0.0,556.0,-398.0,418.0,188.0,556.0
AD,CD2,153.0,0.0,0.0,1.0,0.0,1.0,16.0,324.0,210.0,838.0,0.0,0.0
AD,CD2,154.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-596.0,242.0,0.0,0.0
AD,CD2,155.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-123.0,295.0,0.0,0.0
AD,CD2,156.0,0.0,0.0,1.0,135.0,0.0,0.0,345.0,253.0,495.0,0.0,0.0
AD,CD2,157.0,0.0,0.0,1.0,230.0,0.0,0.0,931.0,84.0,579.0,0.0,0.0
AD,CD2,158.0,1.0,0.0,1.0,450.0,0.0,0.0,1070.0,213.0,508.0,-284.0,1070.0
AD,CD2,159.0,0.0,0.0,1.0,1040.0,1.0,15.0,1414.0,580.0,1159.0,0.0,0.0
AD,CD2,160.0,1.0,0.0,1.0,449.0,0.0,0.0,556.0,432.0,940.0,-651.0,556.0
AD,CD2,161.0,0.0,0.0,1.0,439.0,1.0,19.0,10.0,-720.0,439.0,0.0,0.0
AD,CD2,162.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,1289.0,1728.0,0.0,0.0
AD,CD2,163.0,0.0,0.0,1.0,1036.0,1.0,15.0,839.0,-165.0,1563.0,0.0,0.0
AD,CD2,164.0,1.0,0.0,1.0,306.0,0.0,0.0,675.0,-283.0,657.0,-623.0,675.0
AD,CD2,165.0,0.0,0.0,1.0,44.0,0.0,0.0,256.0,-815.0,748.0,0.0,0.0
AD,CD2,166.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-436.0,221.0,0.0,0.0
AD,CD2,167.0,0.0,0.0,1.0,235.0,0.0,0.0,176.0,12.0,760.0,0.0,0.0
AD,CD2,168.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,194.0,954.0,0.0,0.0
AD,CD2,169.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-619.0,335.0,0.0,0.0
AD,CD2,170.0,0.0,0.0,1.0,879.0,0.0,0.0,1286.0,-52.0,283.0,0.0,0.0
AD,CD2,171.0,1.0,0.0,1.0,320.0,0.0,0.0,559.0,466.0,687.0,-62.0,559.0
AD,CD2,172.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,984.0,1267.0,0.0,0.0
AD,CD2,173.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,265.0,952.0,0.0,0.0
AD,CD2,174.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,461.0,1728.0,0.0,0.0
AD,CD2,175.0,1.0,0.0,1.0,426.0,0.0,0.0,1366.0,-94.0,858.0,-776.0,1366.0
AD,CD2,176.0,0.0,0.0,1.0,0.0,1.0,16.0,1044.0,-454.0,1274.0,0.0,0.0
AD,CD2,177.0,1.0,0.0,1.0,465.0,0.0,0.0,626.0,141.0,999.0,-416.0,626.0
AD,CD2,178.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-790.0,484.0,0.0,0.0
AD,CD2,179.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,648.0,1132.0,0.0,0.0
AD,CD2,180.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-280.0,719.0,0.0,0.0
AD,CD2,181.0,0.0,0.0,1.0,260.0,0.0,0.0,139.0,-433.0,699.0,0.0,0.0
AD,CD2,182.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,174.0,873.0,0.0,0.0
AD,CD2,183.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-355.0,364.0,0.0,0.0
AD,CD2,184.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-286.0,587.0,0.0,0.0
AD,CD2,185.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,273.0,860.0,0.0,0.0
AD,CD2,186.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,186.0,550.0,0.0,0.0
AD,CD2,187.0,1.0,0.0,1.0,409.0,0.0,0.0,1305.0,106.0,656.0,-310.0,1535.0
AD,CD2,188.0,0.0,0.0,1.0,300.0,0.0,0.0,111.0,-158.0,702.0,0.0,0.0
AD,CD2,189.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,610.0,1312.0,0.0,0.0
AD,CD2,190.0,1.0,0.0,1.0,0.0,1.0,13.0,0.0,-44.0,612.0,0.0,0.0
AD,CD2,191.0,0.0,0.0,1.0,320.0,1.0,19.0,15.0,-516.0,796.0,0.0,0.0
AD,CD2,192.0,0.0,1.0,0.0,301.0,0.0,0.0,1100.0,-417.0,379.0,0.0,0.0
AD,CD2,193.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,867.0,1246.0,0.0,0.0
AD,CD2,194.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-552.0,694.0,0.0,0.0
AD,CD2,195.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,742.0,0.0,0.0
AD,CD2,196.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,369.0,1111.0,0.0,0.0
AD,CD2,197.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-736.0,375.0,0.0,0.0
AD,CD2,198.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,431.0,0.0,0.0
AD,CH,2.0,1.0,1.0,0.0,155.0,0.0,0.0,85.0,141.0,1101.0,156.0,85.0
AD,CH,3.0,0.0,1.0,0.0,244.0,0.0,0.0,871.0,631.0,1435.0,0.0,0.0
AD,CH,4.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-808.0,627.0,0.0,0.0
AD,CH,5.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-158.0,943.0,0.0,0.0
AD,CH,6.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,1101.0,1728.0,0.0,0.0
AD,CH,7.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-379.0,1349.0,0.0,0.0
AD,CH,8.0,1.0,0.0,1.0,330.0,0.0,0.0,686.0,-81.0,862.0,-406.0,686.0
AD,CH,9.0,0.0,0.0,1.0,245.0,0.0,0.0,89.0,379.0,1728.0,0.0,0.0
AD,CH,10.0,0.0,0.0,1.0,684.0,1.0,15.0,651.0,-1095.0,633.0,0.0,0.0
AD,CH,11.0,1.0,0.0,1.0,274.0,0.0,0.0,409.0,159.0,1021.0,229.0,409.0
AD,CH,12.0,0.0,0.0,1.0,179.0,0.0,0.0,95.0,16.0,649.0,0.0,0.0
AD,CH,13.0,0.0,0.0,1.0,840.0,0.0,0.0,841.0,-445.0,204.0,0.0,0.0
AD,CH,14.0,0.0,1.0,0.0,235.0,0.0,0.0,605.0,736.0,940.0,0.0,0.0
AD,CH,15.0,1.0,1.0,0.0,11.0,1.0,7.0,224.0,105.0,1126.0,81.0,224.0
AD,CH,16.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,649.0,1589.0,0.0,0.0
AD,CH,17.0,0.0,0.0,1.0,0.0,1.0,16.0,585.0,-1257.0,332.0,0.0,0.0
AD,CH,18.0,1.0,0.0,1.0,305.0,0.0,0.0,225.0,32.0,1158.0,794.0,225.0
AD,CH,19.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,858.0,1190.0,0.0,0.0
AD,CH,20.0,1.0,0.0,1.0,306.0,0.0,0.0,490.0,-362.0,796.0,-32.0,490.0
AD,CH,21.0,0.0,0.0,1.0,96.0,0.0,0.0,210.0,154.0,1344.0,0.0,0.0
AD,CH,22.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-501.0,843.0,0.0,0.0
AD,CH,23.0,0.0,0.0,1.0,0.0,1.0,16.0,1316.0,-632.0,211.0,0.0,0.0
AD,CH,24.0,1.0,0.0,1.0,390.0,0.0,0.0,279.0,-186.0,610.0,585.0,279.0
AD,CH,25.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,238.0,449.0,0.0,0.0
AD,CH,26.0,0.0,0.0,1.0,709.0,1.0,15.0,525.0,879.0,1328.0,0.0,0.0
AD,CH,27.0,1.0,0.0,1.0,310.0,0.0,0.0,435.0,92.0,702.0,-718.0,435.0
AD,CH,28.0,0.0,0.0,1.0,111.0,0.0,0.0,44.0,-420.0,908.0,0.0,0.0
AD,CH,29.0,0.0,1.0,0.0,299.0,0.0,0.0,996.0,432.0,1340.0,0.0,0.0
AD,CH,30.0,0.0,0.0,1.0,116.0,0.0,0.0,464.0,68.0,1408.0,0.0,0.0
AD,CH,31.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-92.0,610.0,0.0,0.0
AD,CH,32.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-271.0,1137.0,0.0,0.0
AD,CH,33.0,0.0,0.0,1.0,1650.0,1.0,15.0,945.0,133.0,1270.0,0.0,0.0
AD,CH,34.0,0.0,0.0,1.0,665.0,1.0,15.0,961.0,231.0,1501.0,0.0,0.0
AD,CH,35.0,1.0,0.0,1.0,240.0,0.0,0.0,429.0,205.0,815.0,-891.0,429.0
AD,CH,36.0,0.0,0.0,1.0,125.0,0.0,0.0,115.0,-134.0,1367.0,0.0,0.0
AD,CH,37.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-363.0,1004.0,0.0,0.0
AD,CH,38.0,1.0,0.0,1.0,290.0,0.0,0.0,445.0,-411.0,404.0,-189.0,445.0
AD,CH,39.0,0.0,0.0,1.0,205.0,0.0,0.0,79.0,242.0,1246.0,0.0,0.0
AD,CH,40.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-602.0,644.0,0.0,0.0
AD,CH,41.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,38.0,442.0,0.0,0.0
AD,CH,42.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,65.0,709.0,0.0,0.0
AD,CH,43.0,1.0,0.0,1.0,305.0,0.0,0.0,554.0,55.0,497.0,-267.0,554.0
AD,CH,44.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-3.0,706.0,0.0,0.0
AD,CH,45.0,0.0,1.0,0.0,626.0,0.0,0.0,566.0,602.0,1308.0,0.0,0.0
AD,CH,46.0,0.0,0.0,1.0,0.0,1.0,16.0,874.0,-52.0,1256.0,0.0,0.0
AD,CH,47.0,1.0,0.0,1.0,296.0,0.0,0.0,585.0,-87.0,410.0,-759.0,585.0
AD,CH,48.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-984.0,272.0,0.0,0.0
AD,CH,49.0,0.0,0.0,1.0,0.0,1.0,16.0,535.0,869.0,1141.0,0.0,0.0
AD,CH,50.0,1.0,0.0,1.0,416.0,0.0,0.0,35.0,-169.0,241.0,-731.0,35.0
AD,CH,51.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-545.0,596.0,0.0,0.0
AD,CH,52.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,356.0,597.0,0.0,0.0
AD,CH,53.0,0.0,0.0,1.0,255.0,0.0,0.0,280.0,111.0,707.0,0.0,0.0
AD,CH,54.0,0.0,0.0,1.0,0.0,1.0,16.0,1090.0,554.0,1261.0,0.0,0.0
AD,CH,55.0,1.0,0.0,1.0,225.0,0.0,0.0,415.0,-227.0,370.0,-664.0,415.0
AD,CH,56.0,0.0,1.0,0.0,149.0,0.0,0.0,786.0,-247.0,1014.0,0.0,0.0
AD,CH,57.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,358.0,728.0,0.0,0.0
AD,CH,58.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-100.0,914.0,0.0,0.0
AD,CH,59.0,0.0,1.0,0.0,211.0,0.0,0.0,768.0,-481.0,433.0,0.0,0.0
AD,CH,60.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,220.0,653.0,0.0,0.0
AD,CH,61.0,1.0,0.0,1.0,356.0,0.0,0.0,555.0,-91.0,637.0,75.0,555.0
AD,CH,62.0,0.0,0.0,1.0,336.0,1.0,19.0,16.0,213.0,866.0,0.0,0.0
AD,CH,63.0,0.0,0.0,1.0,0.0,1.0,16.0,974.0,-349.0,517.0,0.0,0.0
AD,CH,64.0,1.0,0.0,1.0,276.0,0.0,0.0,220.0,202.0,839.0,120.0,220.0
AD,CH,65.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,990.0,1507.0,0.0,0.0
AD,CH,66.0,1.0,0.0,1.0,365.0,0.0,0.0,294.0,194.0,1033.0,-668.0,294.0
AD,CH,67.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-1199.0,308.0,0.0,0.0
AD,CH,68.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,1219.0,1527.0,0.0,0.0
AD,CH,69.0,0.0,0.0,1.0,0.0,1.0,16.0,906.0,-658.0,869.0,0.0,0.0
AD,CH,70.0,1.0,0.0,1.0,305.0,0.0,0.0,415.0,345.0,1378.0,164.0,415.0
AD,CH,71.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,31.0,900.0,0.0,0.0
AD,CH,72.0,0.0,0.0,1.0,0.0,1.0,16.0,1020.0,5.0,905.0,0.0,0.0
AD,CH,73.0,1.0,0.0,1.0,249.0,0.0,0.0,736.0,-221.0,1157.0,473.0,736.0
AD,CH,74.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-470.0,435.0,0.0,0.0
AD,CH,75.0,1.0,0.0,1.0,257.0,0.0,0.0,815.0,-381.0,776.0,722.0,815.0
AD,CH,76.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,266.0,701.0,0.0,0.0
AD,CH,77.0,1.0,0.0,1.0,246.0,0.0,0.0,690.0,198.0,974.0,75.0,690.0
AD,CH,78.0,0.0,0.0,1.0,141.0,0.0,0.0,86.0,758.0,1459.0,0.0,0.0
AD,CH,79.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-571.0,888.0,0.0,0.0
AD,CH,80.0,0.0,0.0,1.0,720.0,1.0,15.0,486.0,-681.0,207.0,0.0,0.0
AD,CH,81.0,0.0,1.0,0.0,249.0,0.0,0.0,515.0,1050.0,1257.0,0.0,0.0
AD,CH,82.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,471.0,1728.0,0.0,0.0
AD,CH,83.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-258.0,716.0,0.0,0.0
AD,CH,84.0,0.0,0.0,1.0,0.0,1.0,16.0,946.0,-161.0,1567.0,0.0,0.0
AD,CH,85.0,1.0,0.0,1.0,326.0,0.0,0.0,239.0,198.0,914.0,-851.0,239.0
AD,CH,86.0,0.0,0.0,1.0,0.0,1.0,16.0,1391.0,-305.0,1262.0,0.0,0.0
AD,CH,87.0,1.0,0.0,1.0,265.0,0.0,0.0,324.0,-232.0,682.0,-348.0,324.0
AD,CH,88.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,142.0,1404.0,0.0,0.0
AD,CH,89.0,0.0,0.0,1.0,0.0,1.0,16.0,525.0,-954.0,450.0,0.0,0.0
AD,CH,90.0,1.0,0.0,1.0,349.0,0.0,0.0,61.0,-162.0,520.0,232.0,61.0
AD,CH,91.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,106.0,626.0,0.0,0.0
AD,CH,92.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,176.0,626.0,0.0,0.0
AD,CH,93.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-58.0,568.0,0.0,0.0
AD,CH,94.0,0.0,0.0,1.0,75.0,0.0,0.0,344.0,535.0,1161.0,0.0,0.0
AD,CH,95.0,0.0,0.0,1.0,0.0,1.0,16.0,640.0,184.0,1345.0,0.0,0.0
AD,CH,96.0,1.0,0.0,1.0,270.0,0.0,0.0,180.0,-180.0,388.0,-777.0,180.0
AD,CH,97.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-678.0,667.0,0.0,0.0
AD,CH,98.0,1.0,0.0,1.0,319.0,0.0,0.0,770.0,-102.0,286.0,-279.0,770.0
AD,CH,99.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-337.0,330.0,0.0,0.0
AD,CH,100.0,0.0,0.0,1.0,3081.0,1.0,15.0,634.0,619.0,949.0,0.0,0.0
AD,CH,101.0,0.0,0.0,1.0,0.0,1.0,16.0,1906.0,25.0,974.0,0.0,0.0
AD,CH,102.0,1.0,0.0,1.0,246.0,0.0,0.0,929.0,443.0,729.0,-688.0,929.0
AD,CH,103.0,1.0,0.0,1.0,410.0,0.0,0.0,975.0,177.0,906.0,-245.0,1904.0
AD,CH,104.0,0.0,0.0,1.0,4130.0,1.0,15.0,911.0,754.0,1728.0,0.0,0.0
AD,CH,105.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,-1268.0,460.0,0.0,0.0
AD,CH,106.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,-139.0,321.0,0.0,0.0
AD,CH,107.0,0.0,0.0,1.0,1825.0,1.0,15.0,595.0,-33.0,288.0,0.0,0.0
AD,CH,108.0,0.0,0.0,-1.0,0.0,1.0,3.0,0.0,599.0,887.0,0.0,0.0
AD,CH,109.0,0.0,0.0,1.0,0.0,1.0,16.0,600.0,841.0,1728.0,0.0,0.0
AD,CH,110.0,1.0,0.0,1.0,380.0,0.0,0.0,285.0,426.0,1332.0,-822.0,285.0
AD,CH,111.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-828.0,900.0,0.0,0.0
AD,CH,112.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-241.0,1091.0,0.0,0.0
AD,CH,113.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-492.0,408.0,0.0,0.0
