condition_str,subj_id,num,type,error,correctmove,latency,omit,direction
SD,SF,30.0,1.0,0.0,-1.0,0.0,1.0,-454.0
SD,SF,31.0,1.0,0.0,-1.0,0.0,1.0,105.0
SD,SF,32.0,1.0,0.0,1.0,420.0,0.0,-459.0
SD,SF,33.0,1.0,0.0,1.0,239.0,0.0,317.0
SD,SF,34.0,1.0,1.0,0.0,380.0,0.0,-224.0
SD,SF,35.0,1.0,0.0,1.0,441.0,0.0,301.0
SD,SF,36.0,1.0,0.0,1.0,430.0,0.0,-179.0
SD,SF,37.0,1.0,0.0,1.0,290.0,0.0,-310.0
SD,SF,38.0,1.0,0.0,1.0,394.0,0.0,62.0
SD,SF,40.0,1.0,0.0,1.0,259.0,0.0,179.0
SD,SF,41.0,1.0,1.0,0.0,110.0,0.0,416.0
SD,SF,42.0,1.0,0.0,1.0,295.0,0.0,222.0
SD,SF,43.0,1.0,0.0,1.0,341.0,0.0,83.0
SD,SF,44.0,1.0,1.0,0.0,360.0,0.0,-398.0
SD,SF,45.0,1.0,0.0,-1.0,0.0,1.0,-170.0
SD,SF,46.0,1.0,0.0,-1.0,0.0,1.0,-329.0
SD,SF,47.0,1.0,0.0,-1.0,0.0,1.0,196.0
SD,SF,48.0,1.0,0.0,-1.0,0.0,1.0,217.0
SD,SF,49.0,1.0,1.0,0.0,315.0,0.0,-35.0
SD,SF,50.0,1.0,0.0,1.0,339.0,0.0,185.0
SD,SF,51.0,1.0,0.0,1.0,390.0,0.0,446.0
SD,SF,52.0,1.0,0.0,-1.0,0.0,1.0,-420.0
SD,SF,53.0,1.0,0.0,1.0,360.0,0.0,-294.0
SD,SF,54.0,1.0,0.0,1.0,25.0,1.0,328.0
SD,SF,55.0,1.0,0.0,1.0,300.0,0.0,-75.0
SD,SF,56.0,1.0,0.0,1.0,311.0,0.0,-193.0
SD,SF,57.0,1.0,0.0,1.0,335.0,0.0,-238.0
SD,SF,58.0,1.0,0.0,-1.0,0.0,1.0,19.0
SD,SF,59.0,1.0,0.0,1.0,384.0,0.0,-92.0
SD,SF,60.0,1.0,0.0,1.0,326.0,0.0,304.0
SD,SF,61.0,1.0,0.0,-1.0,0.0,1.0,11.0
SD,SF,62.0,1.0,0.0,1.0,420.0,0.0,-254.0
SD,SF,63.0,1.0,0.0,-1.0,0.0,1.0,461.0
SD,SF,64.0,1.0,0.0,-1.0,0.0,1.0,17.0
SD,SF,65.0,1.0,0.0,1.0,320.0,0.0,-79.0
SD,GB,2.0,1.0,0.0,-1.0,0.0,1.0,-478.0
SD,GB,3.0,1.0,0.0,-1.0,0.0,1.0,470.0
SD,GB,4.0,1.0,0.0,-1.0,0.0,1.0,-225.0
SD,GB,5.0,1.0,0.0,-1.0,0.0,1.0,40.0
SD,GB,6.0,1.0,1.0,0.0,265.0,0.0,-329.0
SD,GB,7.0,1.0,0.0,1.0,341.0,0.0,96.0
SD,GB,8.0,1.0,0.0,1.0,285.0,0.0,145.0
SD,GB,9.0,1.0,0.0,1.0,304.0,0.0,467.0
SD,GB,10.0,1.0,0.0,1.0,320.0,0.0,-175.0
SD,GB,11.0,1.0,0.0,-1.0,0.0,1.0,-389.0
SD,GB,12.0,1.0,1.0,0.0,321.0,0.0,27.0
SD,GB,13.0,1.0,1.0,0.0,385.0,0.0,-28.0
SD,GB,14.0,1.0,0.0,1.0,314.0,0.0,304.0
SD,GB,15.0,1.0,0.0,-1.0,0.0,1.0,304.0
SD,GB,16.0,1.0,0.0,1.0,405.0,0.0,-328.0
SD,GB,17.0,1.0,0.0,1.0,354.0,0.0,-74.0
SD,GB,18.0,1.0,0.0,1.0,409.0,0.0,21.0
SD,GB,19.0,1.0,0.0,1.0,416.0,0.0,-84.0
SD,GB,20.0,1.0,0.0,1.0,360.0,0.0,303.0
SD,GB,21.0,1.0,0.0,-1.0,0.0,1.0,-372.0
SD,GB,22.0,1.0,0.0,-1.0,0.0,1.0,-119.0
SD,GB,23.0,1.0,0.0,1.0,324.0,0.0,215.0
SD,GB,24.0,1.0,1.0,0.0,301.0,0.0,-302.0
SD,GB,25.0,1.0,1.0,0.0,274.0,0.0,-308.0
SD,GB,26.0,1.0,0.0,-1.0,0.0,1.0,126.0
SD,GB,27.0,1.0,0.0,-1.0,0.0,1.0,223.0
SD,GB,28.0,1.0,0.0,-1.0,0.0,1.0,447.0
SD,GB,29.0,1.0,1.0,0.0,245.0,0.0,120.0
SD,GB,30.0,1.0,0.0,1.0,437.0,0.0,155.0
SD,GB,31.0,1.0,0.0,1.0,350.0,0.0,-273.0
SD,GB,32.0,1.0,0.0,1.0,380.0,0.0,-308.0
SD,GB,33.0,1.0,0.0,-1.0,0.0,1.0,-216.0
SD,GB,34.0,1.0,0.0,-1.0,0.0,1.0,23.0
SD,GB,35.0,1.0,1.0,0.0,241.0,0.0,-398.0
SD,GB,36.0,1.0,0.0,-1.0,0.0,1.0,-28.0
SD,GB,37.0,1.0,0.0,-1.0,0.0,1.0,199.0
SD,GB,38.0,1.0,0.0,1.0,276.0,0.0,425.0
SD,GB,39.0,1.0,0.0,1.0,491.0,0.0,55.0
SD,GB,40.0,1.0,0.0,1.0,385.0,0.0,39.0
SD,GB,41.0,1.0,0.0,-1.0,0.0,1.0,-178.0
SD,GB,42.0,1.0,0.0,-1.0,0.0,1.0,-158.0
SD,GB,43.0,1.0,0.0,1.0,365.0,0.0,-293.0
SD,GB,44.0,1.0,0.0,1.0,354.0,0.0,101.0
SD,GB,45.0,1.0,0.0,1.0,282.0,0.0,312.0
SD,GB,46.0,1.0,0.0,1.0,336.0,0.0,-138.0
SD,GB,47.0,1.0,0.0,1.0,314.0,0.0,52.0
SD,GB,48.0,1.0,0.0,1.0,386.0,0.0,152.0
SD,GB,49.0,1.0,0.0,-1.0,0.0,1.0,-123.0
SD,GB,50.0,1.0,1.0,0.0,249.0,0.0,-374.0
SD,GB,51.0,1.0,0.0,-1.0,0.0,1.0,-1.0
SD,GB,52.0,1.0,0.0,1.0,434.0,0.0,-187.0
SD,GB,53.0,1.0,0.0,-1.0,0.0,1.0,455.0
SD,GB,54.0,1.0,0.0,1.0,390.0,0.0,204.0
SD,GB,55.0,1.0,0.0,1.0,340.0,0.0,108.0
SD,GB,56.0,1.0,0.0,1.0,315.0,0.0,-431.0
SD,GB,57.0,1.0,0.0,-1.0,0.0,1.0,151.0
SD,GB,58.0,1.0,1.0,0.0,290.0,0.0,-211.0
SD,GB,59.0,1.0,0.0,1.0,346.0,0.0,344.0
SD,GB,60.0,1.0,0.0,1.0,325.0,0.0,-61.0
SD,GB,61.0,1.0,1.0,0.0,331.0,0.0,-273.0
SD,GB,62.0,1.0,0.0,-1.0,0.0,1.0,-11.0
SD,GB,63.0,1.0,0.0,-1.0,0.0,1.0,439.0
SD,GB,64.0,1.0,0.0,-1.0,0.0,1.0,121.0
SD,GB,65.0,1.0,0.0,1.0,285.0,0.0,259.0
